124;13:06:34;11.8;10.7;
125;13:06:48;11.8;10.7;
126;13:07:01;11.8;10.7;
127;13:07:14;11.8;10.7;
128;13:07:28;11.8;10.7;
129;13:07:41;11.8;10.7;
130;13:07:54;11.8;10.7;
131;13:08:08;11.8;10.7;
132;13:08:21;11.8;10.7;
133;13:08:34;11.8;10.7;
134;13:08:47;11.8;10.7;
135;13:09:01;11.8;10.7;
136;13:09:14;11.8;10.7;
137;13:09:27;11.8;10.7;
138;13:09:41;11.8;10.7;
139;13:09:54;11.8;10.7;
140;13:10:07;11.8;10.7;
141;13:10:21;11.8;10.7;
142;13:10:34;11.8;10.7;
143;13:10:47;11.8;10.7;
144;13:11:01;11.8;10.7;
145;13:11:14;11.8;10.7;
146;13:11:27;11.8;10.7;
147;13:11:40;11.8;10.7;
148;13:11:54;11.8;10.7;
149;13:12:07;11.8;10.7;
150;13:12:20;11.8;10.7;
151;13:12:34;11.8;10.7;
152;13:12:47;11.8;10.7;
153;13:13:00;11.8;10.7;
154;13:13:14;11.8;10.7;
155;13:13:27;11.8;10.7;
156;13:13:40;11.8;10.7;
157;13:13:54;11.8;10.7;
158;13:14:07;11.8;10.7;
159;13:14:20;11.8;10.7;
160;13:14:34;11.8;10.7;
161;13:14:47;11.8;10.7;
162;13:15:00;11.8;10.7;
163;13:15:14;11.8;10.7;
164;13:15:27;11.8;10.7;
165;13:15:40;11.8;10.7;
166;13:15:53;11.8;10.7;
167;13:16:07;11.8;10.7;
168;13:16:20;11.8;10.7;
169;13:16:33;11.8;10.7;
170;13:16:47;11.8;10.7;
171;13:17:00;11.8;10.7;
172;13:17:13;11.8;10.7;
173;13:17:27;11.8;10.7;
174;13:17:40;11.8;10.7;
175;13:17:53;11.8;10.7;
176;13:18:06;11.8;10.7;
177;13:18:20;11.8;10.7;
178;13:18:33;11.8;10.7;
179;13:18:46;11.8;10.7;
180;13:19:00;11.8;10.7;
181;13:19:13;11.8;10.7;
182;13:19:26;11.8;10.7;
183;13:19:40;11.8;10.7;
184;13:19:53;11.8;10.7;
185;13:20:06;11.8;10.7;
186;13:20:19;11.8;10.7;
1;13:20:59;11.8;10.7;
1;13:28:13;11.8;10.7;
1;13:28:52;11.8;10.7;
